record_id,item_topic,source_topic,age_segment,dt,visits
1065161,Россия,Полезные советы,18-25,2019-09-24 18:30:00,4
1065162,Россия,Полезные советы,18-25,2019-09-24 18:31:00,6
1065163,Россия,Полезные советы,18-25,2019-09-24 18:32:00,4
1065164,Россия,Полезные советы,18-25,2019-09-24 18:33:00,2
1065165,Россия,Полезные советы,18-25,2019-09-24 18:34:00,2
1065166,Россия,Полезные советы,18-25,2019-09-24 18:35:00,1
1065167,Россия,Полезные советы,18-25,2019-09-24 18:53:00,1
1065168,Россия,Полезные советы,18-25,2019-09-24 18:54:00,12
1065169,Россия,Полезные советы,18-25,2019-09-24 18:55:00,31
1065170,Россия,Полезные советы,18-25,2019-09-24 18:56:00,42
1065171,Россия,Полезные советы,18-25,2019-09-24 18:57:00,60
1065172,Россия,Полезные советы,18-25,2019-09-24 18:58:00,57
1065173,Россия,Полезные советы,18-25,2019-09-24 18:59:00,66
1065174,Россия,Полезные советы,18-25,2019-09-24 19:00:00,18
1065175,Россия,Полезные советы,26-30,2019-09-24 18:28:00,1
1065176,Россия,Полезные советы,26-30,2019-09-24 18:30:00,2
1065177,Россия,Полезные советы,26-30,2019-09-24 18:31:00,1
1065178,Россия,Полезные советы,26-30,2019-09-24 18:53:00,1
1065179,Россия,Полезные советы,26-30,2019-09-24 18:54:00,6
1065180,Россия,Полезные советы,26-30,2019-09-24 18:55:00,24
1065181,Россия,Полезные советы,26-30,2019-09-24 18:56:00,31
1065182,Россия,Полезные советы,26-30,2019-09-24 18:57:00,43
1065183,Россия,Полезные советы,26-30,2019-09-24 18:58:00,22
1065184,Россия,Полезные советы,26-30,2019-09-24 18:59:00,27
1065185,Россия,Полезные советы,26-30,2019-09-24 19:00:00,13
1065186,Россия,Полезные советы,31-35,2019-09-24 18:32:00,1
1065187,Россия,Полезные советы,31-35,2019-09-24 18:33:00,1
1065188,Россия,Полезные советы,31-35,2019-09-24 18:54:00,3
1065189,Россия,Полезные советы,31-35,2019-09-24 18:55:00,8
1065190,Россия,Полезные советы,31-35,2019-09-24 18:56:00,27
1065191,Россия,Полезные советы,31-35,2019-09-24 18:57:00,26
1065192,Россия,Полезные советы,31-35,2019-09-24 18:58:00,19
1065193,Россия,Полезные советы,31-35,2019-09-24 18:59:00,25
1065194,Россия,Полезные советы,31-35,2019-09-24 19:00:00,6
1065195,Россия,Полезные советы,36-40,2019-09-24 18:29:00,1
1065196,Россия,Полезные советы,36-40,2019-09-24 18:31:00,1
1065197,Россия,Полезные советы,36-40,2019-09-24 18:32:00,1
1065198,Россия,Полезные советы,36-40,2019-09-24 18:33:00,1
1065199,Россия,Полезные советы,36-40,2019-09-24 18:54:00,2
1065200,Россия,Полезные советы,36-40,2019-09-24 18:55:00,6
1065201,Россия,Полезные советы,36-40,2019-09-24 18:56:00,20
1065202,Россия,Полезные советы,36-40,2019-09-24 18:57:00,14
1065203,Россия,Полезные советы,36-40,2019-09-24 18:58:00,17
1065204,Россия,Полезные советы,36-40,2019-09-24 18:59:00,11
1065205,Россия,Полезные советы,36-40,2019-09-24 19:00:00,4
1065206,Россия,Полезные советы,41-45,2019-09-24 18:54:00,1
1065207,Россия,Полезные советы,41-45,2019-09-24 18:55:00,3
1065208,Россия,Полезные советы,41-45,2019-09-24 18:56:00,6
1065209,Россия,Полезные советы,41-45,2019-09-24 18:57:00,8
1065210,Россия,Полезные советы,41-45,2019-09-24 18:58:00,10
1065211,Россия,Полезные советы,41-45,2019-09-24 18:59:00,2
1065212,Россия,Полезные советы,45+,2019-09-24 18:54:00,3
1065213,Россия,Полезные советы,45+,2019-09-24 18:55:00,3
1065214,Россия,Полезные советы,45+,2019-09-24 18:56:00,4
1065215,Россия,Полезные советы,45+,2019-09-24 18:57:00,3
1065216,Россия,Полезные советы,45+,2019-09-24 18:58:00,4
1065217,Россия,Полезные советы,45+,2019-09-24 18:59:00,4
1065218,Россия,Полезные советы,45+,2019-09-24 19:00:00,3
1065219,Россия,Политика,18-25,2019-09-24 18:30:00,1
1065220,Россия,Политика,18-25,2019-09-24 18:31:00,2
1065221,Россия,Политика,18-25,2019-09-24 18:32:00,1
1065222,Россия,Политика,18-25,2019-09-24 18:34:00,2
1065223,Россия,Политика,18-25,2019-09-24 18:52:00,2
1065224,Россия,Политика,18-25,2019-09-24 18:54:00,5
1065225,Россия,Политика,18-25,2019-09-24 18:55:00,11
1065226,Россия,Политика,18-25,2019-09-24 18:56:00,19
1065227,Россия,Политика,18-25,2019-09-24 18:57:00,18
1065228,Россия,Политика,18-25,2019-09-24 18:58:00,23
1065229,Россия,Политика,18-25,2019-09-24 18:59:00,19
1065230,Россия,Политика,18-25,2019-09-24 19:00:00,6
1065231,Россия,Политика,26-30,2019-09-24 18:34:00,1
1065232,Россия,Политика,26-30,2019-09-24 18:52:00,1
1065233,Россия,Политика,26-30,2019-09-24 18:54:00,2
1065234,Россия,Политика,26-30,2019-09-24 18:55:00,9
1065235,Россия,Политика,26-30,2019-09-24 18:56:00,11
1065236,Россия,Политика,26-30,2019-09-24 18:57:00,10
1065237,Россия,Политика,26-30,2019-09-24 18:58:00,5
1065238,Россия,Политика,26-30,2019-09-24 18:59:00,9
1065239,Россия,Политика,26-30,2019-09-24 19:00:00,2
1065240,Россия,Политика,31-35,2019-09-24 18:54:00,1
1065241,Россия,Политика,31-35,2019-09-24 18:55:00,3
1065242,Россия,Политика,31-35,2019-09-24 18:56:00,8
1065243,Россия,Политика,31-35,2019-09-24 18:57:00,8
1065244,Россия,Политика,31-35,2019-09-24 18:58:00,7
1065245,Россия,Политика,31-35,2019-09-24 18:59:00,5
1065246,Россия,Политика,31-35,2019-09-24 19:00:00,4
1065247,Россия,Политика,36-40,2019-09-24 18:28:00,1
1065248,Россия,Политика,36-40,2019-09-24 18:54:00,2
1065249,Россия,Политика,36-40,2019-09-24 18:55:00,2
1065250,Россия,Политика,36-40,2019-09-24 18:56:00,3
1065251,Россия,Политика,36-40,2019-09-24 18:57:00,5
1065252,Россия,Политика,36-40,2019-09-24 18:58:00,4
1065253,Россия,Политика,36-40,2019-09-24 18:59:00,6
1065254,Россия,Политика,36-40,2019-09-24 19:00:00,1
1065255,Россия,Политика,41-45,2019-09-24 18:33:00,1
1065256,Россия,Политика,41-45,2019-09-24 18:55:00,2
1065257,Россия,Политика,41-45,2019-09-24 18:56:00,1
1065258,Россия,Политика,41-45,2019-09-24 18:57:00,2
1065259,Россия,Политика,41-45,2019-09-24 18:58:00,1
1065260,Россия,Политика,41-45,2019-09-24 18:59:00,1
1065261,Россия,Политика,41-45,2019-09-24 19:00:00,1
1065262,Россия,Политика,45+,2019-09-24 18:54:00,1
1065263,Россия,Политика,45+,2019-09-24 18:56:00,1
1065264,Россия,Политика,45+,2019-09-24 18:57:00,1
1065265,Россия,Политика,45+,2019-09-24 18:58:00,1
1065266,Россия,Психология,18-25,2019-09-24 18:54:00,1
1065267,Россия,Психология,18-25,2019-09-24 18:55:00,2
1065268,Россия,Психология,18-25,2019-09-24 18:56:00,1
1065269,Россия,Психология,18-25,2019-09-24 18:57:00,4
1065270,Россия,Психология,18-25,2019-09-24 18:58:00,4
1065271,Россия,Психология,18-25,2019-09-24 18:59:00,1
1065272,Россия,Психология,26-30,2019-09-24 18:55:00,1
1065273,Россия,Психология,26-30,2019-09-24 18:56:00,3
1065274,Россия,Психология,26-30,2019-09-24 18:58:00,2
1065275,Россия,Психология,31-35,2019-09-24 18:54:00,1
1065276,Россия,Психология,31-35,2019-09-24 18:55:00,1
1065277,Россия,Психология,31-35,2019-09-24 18:58:00,2
1065278,Россия,Психология,31-35,2019-09-24 18:59:00,3
1065279,Россия,Психология,31-35,2019-09-24 19:00:00,1
1065280,Россия,Психология,36-40,2019-09-24 18:56:00,2
1065281,Россия,Психология,36-40,2019-09-24 18:57:00,1
1065282,Россия,Психология,36-40,2019-09-24 18:58:00,1
1065283,Россия,Психология,41-45,2019-09-24 18:57:00,1
1065284,Россия,Психология,41-45,2019-09-24 18:58:00,2
1065285,Россия,Психология,41-45,2019-09-24 18:59:00,2
1065286,Россия,Психология,45+,2019-09-24 18:59:00,1
1065287,Россия,Психология,45+,2019-09-24 19:00:00,1
1065288,Россия,Путешествия,18-25,2019-09-24 18:28:00,3
1065289,Россия,Путешествия,18-25,2019-09-24 18:29:00,1
1065290,Россия,Путешествия,18-25,2019-09-24 18:30:00,1
1065291,Россия,Путешествия,18-25,2019-09-24 18:31:00,3
1065292,Россия,Путешествия,18-25,2019-09-24 18:32:00,2
1065293,Россия,Путешествия,18-25,2019-09-24 18:33:00,3
1065294,Россия,Путешествия,18-25,2019-09-24 18:34:00,1
1065295,Россия,Путешествия,18-25,2019-09-24 18:52:00,3
1065296,Россия,Путешествия,18-25,2019-09-24 18:53:00,4
1065297,Россия,Путешествия,18-25,2019-09-24 18:54:00,26
1065298,Россия,Путешествия,18-25,2019-09-24 18:55:00,53
1065299,Россия,Путешествия,18-25,2019-09-24 18:56:00,88
1065300,Россия,Путешествия,18-25,2019-09-24 18:57:00,82
1065301,Россия,Путешествия,18-25,2019-09-24 18:58:00,93
1065302,Россия,Путешествия,18-25,2019-09-24 18:59:00,79
1065303,Россия,Путешествия,18-25,2019-09-24 19:00:00,24
1065304,Россия,Путешествия,26-30,2019-09-24 18:28:00,1
1065305,Россия,Путешествия,26-30,2019-09-24 18:29:00,1
1065306,Россия,Путешествия,26-30,2019-09-24 18:30:00,1
1065307,Россия,Путешествия,26-30,2019-09-24 18:32:00,1
1065308,Россия,Путешествия,26-30,2019-09-24 18:52:00,1
1065309,Россия,Путешествия,26-30,2019-09-24 18:53:00,3
1065310,Россия,Путешествия,26-30,2019-09-24 18:54:00,11
1065311,Россия,Путешествия,26-30,2019-09-24 18:55:00,24
1065312,Россия,Путешествия,26-30,2019-09-24 18:56:00,47
1065313,Россия,Путешествия,26-30,2019-09-24 18:57:00,43
1065314,Россия,Путешествия,26-30,2019-09-24 18:58:00,34
1065315,Россия,Путешествия,26-30,2019-09-24 18:59:00,45
1065316,Россия,Путешествия,26-30,2019-09-24 19:00:00,11
1065317,Россия,Путешествия,31-35,2019-09-24 18:28:00,1
1065318,Россия,Путешествия,31-35,2019-09-24 18:29:00,1
1065319,Россия,Путешествия,31-35,2019-09-24 18:30:00,1
1065320,Россия,Путешествия,31-35,2019-09-24 18:32:00,1
1065321,Россия,Путешествия,31-35,2019-09-24 18:33:00,1
1065322,Россия,Путешествия,31-35,2019-09-24 18:53:00,1
1065323,Россия,Путешествия,31-35,2019-09-24 18:54:00,12
1065324,Россия,Путешествия,31-35,2019-09-24 18:55:00,24
1065325,Россия,Путешествия,31-35,2019-09-24 18:56:00,33
1065326,Россия,Путешествия,31-35,2019-09-24 18:57:00,30
1065327,Россия,Путешествия,31-35,2019-09-24 18:58:00,45
1065328,Россия,Путешествия,31-35,2019-09-24 18:59:00,29
1065329,Россия,Путешествия,31-35,2019-09-24 19:00:00,9
1065330,Россия,Путешествия,36-40,2019-09-24 18:30:00,1
1065331,Россия,Путешествия,36-40,2019-09-24 18:31:00,2
1065332,Россия,Путешествия,36-40,2019-09-24 18:33:00,1
1065333,Россия,Путешествия,36-40,2019-09-24 18:52:00,1
1065334,Россия,Путешествия,36-40,2019-09-24 18:54:00,9
1065335,Россия,Путешествия,36-40,2019-09-24 18:55:00,17
1065336,Россия,Путешествия,36-40,2019-09-24 18:56:00,19
1065337,Россия,Путешествия,36-40,2019-09-24 18:57:00,20
1065338,Россия,Путешествия,36-40,2019-09-24 18:58:00,27
1065339,Россия,Путешествия,36-40,2019-09-24 18:59:00,20
1065340,Россия,Путешествия,36-40,2019-09-24 19:00:00,4
1065341,Россия,Путешествия,41-45,2019-09-24 18:29:00,1
1065342,Россия,Путешествия,41-45,2019-09-24 18:33:00,1
1065343,Россия,Путешествия,41-45,2019-09-24 18:54:00,2
1065344,Россия,Путешествия,41-45,2019-09-24 18:55:00,5
1065345,Россия,Путешествия,41-45,2019-09-24 18:56:00,7
1065346,Россия,Путешествия,41-45,2019-09-24 18:57:00,7
1065347,Россия,Путешествия,41-45,2019-09-24 18:58:00,8
1065348,Россия,Путешествия,41-45,2019-09-24 18:59:00,9
1065349,Россия,Путешествия,41-45,2019-09-24 19:00:00,4
1065350,Россия,Путешествия,45+,2019-09-24 18:30:00,2
1065351,Россия,Путешествия,45+,2019-09-24 18:54:00,1
1065352,Россия,Путешествия,45+,2019-09-24 18:55:00,1
1065353,Россия,Путешествия,45+,2019-09-24 18:56:00,2
1065354,Россия,Путешествия,45+,2019-09-24 18:57:00,10
1065355,Россия,Путешествия,45+,2019-09-24 18:58:00,5
1065356,Россия,Путешествия,45+,2019-09-24 18:59:00,13
1065357,Россия,Путешествия,45+,2019-09-24 19:00:00,3
1065358,Россия,Ремонт,18-25,2019-09-24 18:34:00,1
1065359,Россия,Ремонт,18-25,2019-09-24 18:54:00,9
1065360,Россия,Ремонт,18-25,2019-09-24 18:55:00,21
1065361,Россия,Ремонт,18-25,2019-09-24 18:56:00,24
1065362,Россия,Ремонт,18-25,2019-09-24 18:57:00,19
1065363,Россия,Ремонт,18-25,2019-09-24 18:58:00,29
1065364,Россия,Ремонт,18-25,2019-09-24 18:59:00,27
1065365,Россия,Ремонт,18-25,2019-09-24 19:00:00,13
1065366,Россия,Ремонт,26-30,2019-09-24 18:29:00,1
1065367,Россия,Ремонт,26-30,2019-09-24 18:35:00,1
1065368,Россия,Ремонт,26-30,2019-09-24 18:54:00,3
1065369,Россия,Ремонт,26-30,2019-09-24 18:55:00,7
1065370,Россия,Ремонт,26-30,2019-09-24 18:56:00,8
1065371,Россия,Ремонт,26-30,2019-09-24 18:57:00,22
1065372,Россия,Ремонт,26-30,2019-09-24 18:58:00,11
1065373,Россия,Ремонт,26-30,2019-09-24 18:59:00,14
1065374,Россия,Ремонт,26-30,2019-09-24 19:00:00,7
1065375,Россия,Ремонт,31-35,2019-09-24 18:28:00,1
1065376,Россия,Ремонт,31-35,2019-09-24 18:33:00,1
1065377,Россия,Ремонт,31-35,2019-09-24 18:53:00,1
1065378,Россия,Ремонт,31-35,2019-09-24 18:54:00,5
1065379,Россия,Ремонт,31-35,2019-09-24 18:55:00,10
1065380,Россия,Ремонт,31-35,2019-09-24 18:56:00,7
